,Molecule,D0 (eV),pred,std
27093,NO,6.4968,7.602631358329414,0.9734597732736325
27094,NO,6.4968,7.55205254421787,0.8707493920705078
27095,NO,6.4968,7.651935657035965,0.9635688886926997
27096,NO,6.4968,7.525844603068854,0.922441954117053
27097,NO,6.4968,7.600137905030651,0.9677861768290021
27098,NO,6.4968,7.575563668064436,0.9798251392297351
27099,NO,6.4968,7.580025704961617,0.9541998515899586
27100,NO,6.4968,7.537758238960482,1.1010776397430635
27101,NO,6.4968,7.600296329924895,0.969213339954216
27102,NO,6.4968,7.8125741901119,1.0535472991083081
27103,NO,6.4968,7.409816057110332,0.9328971226276703
27104,NO,6.4968,7.568722478352784,0.9103608127101773
27105,NO,6.4968,7.5679179513922845,0.9216212884269199
27106,NO,6.4968,7.595116906790789,0.9847965035482771
27107,NO,6.4968,7.572918053517758,0.9633144564510456
27108,NO,6.4968,7.866904558969899,0.9745034179643698
27109,NO,6.4968,7.580243470181009,0.8958389107777085
27110,NO,6.4968,7.415950885968783,0.9682528323747508
27111,NO,6.4968,7.53281468478968,1.0367524748521457
27112,NO,6.4968,7.570539977551601,0.9087759010051895
27113,NO,6.4968,7.603803095788015,1.017835993662867
27114,NO,6.4968,7.437030211526005,0.7108523842165319
27115,NO,6.4968,7.436318303424997,0.9164964325724303
27116,NO,6.4968,7.721499973783888,0.8340118852885618
27117,NO,6.4968,7.648759744514288,0.843368979960023
27118,NO,6.4968,7.563759435360745,0.9199004377638661
27119,NO,6.4968,7.612568712170025,0.9073072251772297
27120,NO,6.4968,7.496400368320038,0.978399319835454
27121,NO,6.4968,7.511818982430955,1.0055618405416724
27122,NO,6.4968,7.628096429763791,0.9762583321510978
27123,NO,6.4968,7.640216849027543,0.933405026605251
27124,NO,6.4968,7.52715013143615,0.9118593594091772
27125,NO,6.4968,7.573094303293191,0.966583190912652
27126,NO,6.4968,7.468041059618164,0.9059841119386481
27127,NO,6.4968,7.4353220407541105,0.9756025030005765
27128,NO,6.4968,7.342841982498963,0.9383543152232102
27129,NO,6.4968,7.848302604738498,1.0383365448462851
27130,NO,6.4968,7.830109862761569,0.9539348557339264
27131,NO,6.4968,7.5597536262480505,1.005922880006774
27132,NO,6.4968,7.683942456263949,0.8594406699912804
27133,NO,6.4968,7.7048985984586755,1.029569610501457
27134,NO,6.4968,7.898606358454387,1.0155230503602601
27135,NO,6.4968,7.348381351891744,1.0227444990472827
27136,NO,6.4968,7.229491058382048,0.961564779944585
27137,NO,6.4968,7.589121530829718,0.8252351176402126
27138,NO,6.4968,7.5551839100757965,0.929878134365528
27139,NO,6.4968,7.391466127789244,0.9287211986662094
27140,NO,6.4968,7.336999627748058,1.0061966058065217
27141,NO,6.4968,7.592946420811486,0.9540515151060506
27142,NO,6.4968,7.640173816199963,0.9942028381278964
27143,NO,6.4968,7.544582932734889,0.7772231216449171
27144,NO,6.4968,7.508720913632618,0.8237507320546804
27145,NO,6.4968,7.503542595907746,1.013939854278019
27146,NO,6.4968,7.553855271973984,0.9660670993000149
27147,NO,6.4968,7.546373419734999,0.9428614206145546
27148,NO,6.4968,7.568657854214608,0.9998818103286345
27149,NO,6.4968,7.570763069158546,0.994340085945203
27150,NO,6.4968,7.5929490929839,0.9910392363121275
27151,NO,6.4968,7.5947166057047,0.9832319376992349
27152,NO,6.4968,7.53848159460001,0.7820677365360965
27153,NO,6.4968,7.558868327196152,1.0042208861007695
27154,NO,6.4968,7.403561413903101,0.9547154293336201
27155,NO,6.4968,7.586540554814518,1.0978482893165364
27156,NO,6.4968,7.575924994383661,0.8894189169727436
27157,NO,6.4968,7.631618244380221,0.8749162116676832
27158,NO,6.4968,7.3612612437635745,0.9411813693343926
27159,NO,6.4968,7.931308335357029,0.883742117810927
27160,NO,6.4968,7.400690384266966,0.970160889552869
27161,NO,6.4968,7.667807661868239,1.020254203200007
27162,NO,6.4968,7.531816169632425,0.9551219534396286
27163,NO,6.4968,7.535357862819125,0.8199861246353046
27164,NO,6.4968,7.57533629719052,0.9941885600610203
27165,NO,6.4968,7.698663696870739,0.9417383190983448
27166,NO,6.4968,7.661161566782875,0.9863286230855146
27167,NO,6.4968,7.52831649256576,0.9338176420890669
27168,NO,6.4968,7.562130969562709,1.0081081103898069
27169,NO,6.4968,7.591076067214798,0.8958286038770947
27170,NO,6.4968,7.565009421673358,0.9724774326228531
27171,NO,6.4968,7.887496502791244,1.0606342248283742
27172,NO,6.4968,7.605922426769498,0.9958062715255566
27173,NO,6.4968,7.61445423892239,0.985096413380381
27174,NO,6.4968,7.50535469642453,0.9362604895297193
27175,NO,6.4968,7.587371010006554,0.8768882902814262
27176,NO,6.4968,7.53111705818908,0.9544530896804364
27177,NO,6.4968,7.59183775941418,0.909140258336481
27178,NO,6.4968,7.993369562070113,1.170762104407065
27179,NO,6.4968,7.088821860694386,0.8920753822919235
27180,NO,6.4968,7.586462378946465,1.00177800021217
27181,NO,6.4968,7.571209184937306,0.747791895913359
27182,NO,6.4968,7.589957701759776,0.9528595310728291
27183,BO,8.28,9.80466162986256,1.737325768430767
27184,BO,8.28,9.491539665143149,1.6151849308301525
27185,BO,8.28,9.154811772281356,1.3692165317957428
27186,BO,8.28,9.140041678668652,1.3253244766169952
27187,BO,8.28,9.161917196207765,1.3762669551417954
27188,BO,8.28,9.047940272164842,1.3023364427589388
27189,BO,8.28,9.368292208775953,1.4726354320004094
27190,BO,8.28,9.129698640078603,1.354024187119147
27191,BO,8.28,9.084431413617258,1.3340742438414641
27192,BO,8.28,9.227001544137428,1.4496144553432693
27193,BO,8.28,9.128363179030217,1.3426561858311301
27194,BO,8.28,9.23335181680471,1.4525189947515653
27195,BO,8.28,9.06906584986892,1.3770961603385585
27196,BO,8.28,9.42422445707084,1.586966983836396
27197,BO,8.28,8.808658732330988,1.4863469034872376
27198,BO,8.28,9.14417090808372,1.394799366419126
27199,BO,8.28,9.12143664388294,1.2953974277127376
27200,BO,8.28,9.143096818326743,1.39174240979699
27201,BO,8.28,9.135780063702208,1.4340150229003148
27202,BO,8.28,9.12107253375707,1.2652142913966182
27203,BO,8.28,9.02813631566145,1.3253510676208358
27204,BO,8.28,9.069705619721736,1.295797444142937
27205,BO,8.28,9.114143321472383,1.3685459034539036
27206,BO,8.28,9.337714207324616,1.553351097168667
27207,BO,8.28,9.09599812255627,1.3352021827870186
27208,BO,8.28,8.878255885264563,1.49477327035391
27209,BO,8.28,9.253012464213517,1.4279806424952155
27210,BO,8.28,9.0430973940538,1.4439225377345848
27211,BO,8.28,9.625773247115776,1.6438398285093527
27212,BO,8.28,9.252547389833998,1.4997457005618413
27213,BO,8.28,9.051805162443793,1.5888000232234931
27214,BO,8.28,9.155639512176768,1.4350637352666018
27215,BO,8.28,8.971978877528247,1.4329798608916984
27216,BO,8.28,9.172836733721038,1.2820878954604098
27217,BO,8.28,9.151731131439513,1.3931228663803292
27218,BO,8.28,9.267550377937521,1.4037973607644352
27219,BO,8.28,9.17411121700134,1.257176721244039
27220,BO,8.28,9.109388116546228,1.4305703547574868
27221,BO,8.28,9.15126905142411,1.4475300064549672
27222,BO,8.28,9.199683607476278,1.228813057594152
27223,BO,8.28,9.224915343435304,1.3978002271243377
27224,BO,8.28,9.59213704417311,1.6449841834262997
27225,BO,8.28,9.193847274453134,1.4846992908465015
27226,BO,8.28,9.244372141597577,1.4179870134720507
27227,BO,8.28,8.778968887571816,1.330933853050625
27228,BO,8.28,9.179127447181978,1.3589038465060517
27229,BO,8.28,9.449490448677356,1.5139796638986192
27230,BO,8.28,9.078070084071866,1.4515198254410941
27231,BO,8.28,9.109308768626931,1.3206612442666206
27232,BO,8.28,9.293209798172443,1.5117522143901965
27233,BO,8.28,9.291373421892771,1.3934224824644323
27234,BO,8.28,9.195756601622525,1.4827098230777516
27235,BO,8.28,9.168448846498816,1.3337271208842811
27236,BO,8.28,9.73960322869959,1.5922411039999762
27237,BO,8.28,9.178076828496598,1.4514904239572435
27238,BO,8.28,8.790336856388091,1.3633016751451648
27239,BO,8.28,9.255730807433928,1.5061699105962545
27240,BO,8.28,9.215169071364889,1.4467097813880585
27241,BO,8.28,8.901965705793431,1.3044446826249256
27242,BO,8.28,9.092954585828947,1.324846522524615
27243,BO,8.28,9.47577020351051,1.551270728037876
27244,BO,8.28,9.300342548110464,1.508656254036479
27245,BO,8.28,9.510933516459037,1.4887340686690849
27246,BO,8.28,9.36099906459081,1.4249613756758492
27247,BO,8.28,9.35472280462734,1.5151751196873133
27248,BO,8.28,9.1851751467651,1.4816084934551044
27249,BO,8.28,9.579945552144471,1.5941463034132373
27250,BO,8.28,9.218790629258281,1.3786486627694368
27251,BO,8.28,9.095596856886436,1.349210644377542
27252,BO,8.28,9.265240623965596,1.4984745954894478
27253,BO,8.28,9.131135736489261,1.338008923616142
27254,BO,8.28,9.256684220150246,1.4811900218393905
27255,BO,8.28,9.051115703874855,1.0916691993508467
27256,BO,8.28,9.013236555379976,1.4276326795314196
27257,BO,8.28,9.758326842342498,1.637136543902236
27258,BO,8.28,9.17865805787597,1.389260967127438
27259,BO,8.28,9.653233785963351,1.619446076190849
27260,BO,8.28,9.194906566618421,1.4500164658222998
27261,BO,8.28,9.130920537887123,1.258815143150244
27262,BO,8.28,9.153595727113986,1.4530585299114938
27263,BO,8.28,9.301919367448003,1.4478792984175146
27264,BO,8.28,9.349757464387794,1.3969709944726383
27265,BO,8.28,9.141972809783027,1.375577792771217
27266,BO,8.28,8.77945147123467,1.4906359224059658
27267,BO,8.28,9.105520596363167,1.381882097975571
27268,BO,8.28,9.082879375373214,1.4318269943519624
27269,BO,8.28,8.75654909334668,1.4645175898185723
27270,BO,8.28,9.184516944780603,1.322077489218122
27271,BO,8.28,9.12251597667054,1.3624099126325233
27272,BO,8.28,9.141388091445394,1.4560483928083583
27273,BO,8.28,9.202012829138296,1.4248602068893326
27274,BO,8.28,8.451405770876985,1.4145605509718875
27275,BO,8.28,9.643260982090132,1.6426924900707576
27276,BO,8.28,9.326871820854473,1.6674850523986162
27277,BO,8.28,9.169326704331384,1.4106458581287646
27278,BO,8.28,9.169391954665285,1.4607470153100195
27279,BO,8.28,8.778100116052585,1.3710409183490286
27280,BO,8.28,9.053449812540178,1.4592561564024282
27281,BO,8.28,9.216215456200642,1.4437309269903003
27282,BO,8.28,9.230689090683018,1.470460962544052
27283,BO,8.28,9.386475409176555,1.395691559656675
27284,BO,8.28,9.191381182872906,1.3364445704012728
27285,BO,8.28,9.322959249236868,1.4891495153366465
27286,BO,8.28,8.871790048682834,1.3787833598529207
27287,BO,8.28,8.867080857703687,1.3479819751675657
27288,BO,8.28,9.18800603746914,1.4471342606455706
27289,BO,8.28,9.229400103488969,1.4612636153443672
27290,BO,8.28,9.324338303824803,1.497185681758707
27291,BO,8.28,9.191767558605939,1.4747565905157516
27292,BO,8.28,9.125704800601236,1.4469863316081164
27293,BO,8.28,9.275944371925492,1.700992172691074
27294,BO,8.28,9.164579102727982,1.4655254008369125
27295,BO,8.28,9.373757321716658,1.5563368102305664
27296,BO,8.28,9.115984857845199,1.355655492672327
27297,BO,8.28,9.156722338321627,1.4598655699770977
27298,BO,8.28,9.269975755606765,1.4282675066120851
27299,BO,8.28,9.096894855220157,1.2824039654619954
27300,BO,8.28,9.171816416798205,1.3961729388280357
27301,BO,8.28,9.20425698600359,1.4862880962352576
27302,BO,8.28,9.652086376449471,1.5259324333641846
27303,BO,8.28,9.225845309999668,1.4425641512275398
27304,BO,8.28,9.135925971625237,1.4436686880424965
27305,BO,8.28,9.201586879796073,1.479312840134847
27306,BO,8.28,9.17160377622476,1.443118832370504
27307,BO,8.28,9.257921273530325,1.447569589709532
27308,BO,8.28,9.259881572825295,1.454518667249318
27309,BO,8.28,9.147178335129077,1.4397266171708074
27310,BO,8.28,9.794554838000257,1.68309533233065
27311,BO,8.28,9.706357970027685,1.6837363855109548
27312,BO,8.28,9.233486828516993,1.4418875938231759
27313,BO,8.28,9.194226193334615,1.4372101847692917
27314,BO,8.28,9.229461667866454,1.5046846343236588
27315,BO,8.28,9.148471631104456,1.3345759860517687
27316,BO,8.28,9.28824765813716,1.4059741906519423
27317,BO,8.28,9.486472115529933,1.613443528781405
27318,BO,8.28,9.315641231196624,1.4831363953498409
27319,BO,8.28,9.221589992050257,1.4172277265329798
27320,BO,8.28,9.497236456631663,1.5893356357491548
27321,BO,8.28,9.09578572323778,1.366938332186765
27322,BO,8.28,9.206402652822572,1.4545669319838748
27323,BO,8.28,9.141164363481671,1.3223129600438102
27324,BO,8.28,9.03942445980907,1.5664716868125386
27325,BO,8.28,9.352432261994133,1.4829097278706105
27326,SD,3.6,3.5209999880706655,0.3773999868803715
27327,SD,3.6,3.4612925062393085,0.3159139938634209
27328,SD,3.6,3.510061549035013,0.36890896361041475
27329,SD,3.6,3.5002387767497822,0.4011113392792624
27330,SD,3.6,3.490040428978448,0.36732321788229394
27331,SD,3.6,3.472094507827441,0.3130301851174188
27332,SD,3.6,3.503987024672492,0.36599186385828286
27333,SD,3.6,3.470049276861316,0.31865784614040826
27334,SD,3.6,3.502981607376957,0.38615372446870805
27335,SD,3.6,3.4655294100740703,0.3163775681054596
27336,SD,3.6,3.4303705246806353,0.26415412340030714
27337,SD,3.6,3.435302572701991,0.28736281978381667
27338,SD,3.6,3.534987811814956,0.4132365425736579
27339,SD,3.6,3.4517179446838337,0.3061384186578352
27340,SD,3.6,3.482190505196947,0.3840682401883561
27341,SD,3.6,3.5121532838384075,0.40128110158623415
27342,SD,3.6,3.5159744502750927,0.3977171184037744
27343,SD,3.6,3.5149803451842234,0.38953912777522426
27344,SD,3.6,3.5191194883147916,0.41888735295139656
27345,SD,3.6,3.507102282792338,0.39996963357475684
27346,SD,3.6,3.471265364462407,0.3275075864780966
27347,SD,3.6,3.854109906540463,0.6762098853956
27348,SD,3.6,3.4816546149933107,0.37025558252771357
27349,SD,3.6,3.4644993745494315,0.380226459245727
27350,SD,3.6,3.5062522998399217,0.4142274360925851
27351,SD,3.6,3.460989569183689,0.3108662132783152
27352,SD,3.6,3.504198063045635,0.36546439470783443
27353,SD,3.6,3.5216283563195527,0.3755966770142297
27354,SD,3.6,3.499483916227017,0.38527095951801593
27355,SD,3.6,3.488504768697755,0.3955525543354961
27356,SD,3.6,3.5211165574034102,0.40186605672560005
27357,SD,3.6,3.5253807017998526,0.41431128400197137
27358,SD,3.6,3.49628795528742,0.37303283578916696
27359,SD,3.6,3.4715112191539688,0.31823944971773344
27360,SD,3.6,3.4953881851087747,0.3805430509312495
27361,SD,3.6,3.5203158765563103,0.36085932145534555
27362,SD,3.6,3.4848530050640663,0.3729390926136582
27363,SD,3.6,3.528593986907571,0.3972381131427715
27364,SD,3.6,3.5001001120731923,0.4079424361443984
27365,SD,3.6,3.4976145978982403,0.3954145082498974
27366,SD,3.6,3.507009578528654,0.4063714604189705
27367,SD,3.6,3.508545665988927,0.4011646083941714
27368,SD,3.6,3.5146428226525672,0.39593556646882117
27369,SD,3.6,3.492602895844814,0.37348614065382524
27370,SD,3.6,3.523279718592528,0.3862882466389587
27371,SD,3.6,3.5010640928462706,0.3799000994876989
27372,SD,3.6,3.4297955085406997,0.2921773175151269
27373,SD,3.6,3.5245737855038315,0.4033071262144677
27374,SD,3.6,3.446726699481331,0.2679402862001208
27375,SD,3.6,3.551157641272659,0.4009054033870232
27376,SD,3.6,3.4617377101154987,0.2850838868965967
27377,SD,3.6,3.473255483122206,0.3707531861068902
27378,SD,3.6,3.4839952952301325,0.4034428948570363
27379,SD,3.6,3.5133066934951387,0.36338731077208897
27380,SD,3.6,3.4459689473305053,0.28302208701082826
27381,SD,3.6,3.493740422778993,0.4122187751645592
27382,SD,3.6,3.4807824238169514,0.396533974482824
27383,SD,3.6,3.490278253287213,0.39824358812336463
27384,SD,3.6,3.487313649317577,0.3829627662048915
27385,SD,3.6,3.5193309983726855,0.4058572772960481
27386,SD,3.6,3.8582270820959272,0.6458827768906905
27387,SD,3.6,3.5240005718711136,0.40304064250867255
27388,SD,3.6,3.513235551227269,0.39368754722528765
27389,SD,3.6,3.469668030321795,0.2859013584436889
27390,SD,3.6,3.452829509746822,0.37297313994279707
27391,SD,3.6,3.511960446886006,0.4036780814321134
27392,SD,3.6,3.5205177534476535,0.40972276706941996
27393,SD,3.6,3.490128033339381,0.3496430909608087
27394,SD,3.6,3.509213935056332,0.3978441476092652
27395,SD,3.6,3.486743303723264,0.31725578832096674
27396,SD,3.6,3.462696961810238,0.27829964604759533
27397,SD,3.6,3.5014406209828186,0.38644917853517274
27398,SD,3.6,3.515264200865842,0.3893131344329707
27399,SD,3.6,3.512656776396932,0.4080313171049693
27400,SD,3.6,3.5146693933586155,0.3801020023182361
27401,SD,3.6,3.490508159673449,0.4055588363229767
27402,SD,3.6,3.4801970501222046,0.31517783269787686
27403,SD,3.6,3.4921657769001926,0.38348207458282435
27404,GeH,3.3,3.397328245200924,0.39901464309336737
27405,GeH,3.3,3.3984243110762566,0.40932118861256
27406,GeH,3.3,3.4064338770632387,0.3416297594433753
27407,GeH,3.3,3.3941078216628355,0.3689689265299014
27408,GeH,3.3,3.413842629972271,0.37594186251433476
27409,GeH,3.3,3.425680450650434,0.3919631576132039
27410,GeH,3.3,3.412275317440539,0.39438410535585816
27411,GeH,3.3,3.5065169642107104,0.3838042027958496
27412,GeH,3.3,3.425170414724043,0.37595299027099904
27413,GeH,3.3,3.36506818239213,0.353708096914047
27414,GeH,3.3,3.4122242826678026,0.33599684937862845
27415,GeH,3.3,3.4136475777152304,0.4155314631622538
27416,GeH,3.3,3.479214672786078,0.4191776466337733
27417,GeH,3.3,3.4029049073516306,0.39826433748434636
27418,GeH,3.3,3.4075635718110595,0.36058426865529797
27419,GeH,3.3,3.2214632707409594,0.3732545996223863
27420,GeH,3.3,3.4476647301527756,0.4252380265993186
27421,GeH,3.3,3.4458870915448894,0.41533235776575383
27422,GeH,3.3,3.3842329487167495,0.38093784599273856
27423,GeH,3.3,3.406013596587359,0.39889335996826236
27424,GeH,3.3,3.4237496146768724,0.39640889401755325
27425,GeH,3.3,3.5273528572772395,0.5813495556611814
27426,GeH,3.3,3.190447050812553,0.3396967007172543
27427,GeH,3.3,3.1607811227758917,0.38228939505154663
27428,GeH,3.3,3.403470170290078,0.39848614933286675
27429,GeH,3.3,3.4146447106485045,0.32747992701340184
27430,GeH,3.3,3.431421073698992,0.4052522596240344
27431,GeH,3.3,3.4023218886870144,0.34296949166648494
27432,GeH,3.3,3.4195419086760688,0.41266284976228423
27433,GeH,3.3,3.3732794360082305,0.40053294499325426
27434,GeH,3.3,3.417616626638054,0.38906293328789926
27435,GeH,3.3,3.4145443874457455,0.3880658182039578
27436,GeH,3.3,3.054069931660143,0.5553614173625873
27437,GeH,3.3,3.420591423812816,0.40051458093012365
27438,GeH,3.3,3.3735035995214946,0.39252706413045385
27439,GeH,3.3,3.4304138859161393,0.41437709871888506
27440,GeH,3.3,3.4083578187992503,0.399094306529916
27441,GeH,3.3,3.3591557568412007,0.2905839992671525
27442,GeH,3.3,3.3887089520777627,0.3897238829170406
27443,GeH,3.3,3.405799507185509,0.3239384841672569
27444,GeH,3.3,3.472724607096721,0.35071881601876487
27445,GeH,3.3,3.3918245261762756,0.34243077110150233
27446,GeH,3.3,3.406996225178182,0.34402501604372776
27447,GeH,3.3,3.171171618070635,0.23992631024395217
27448,GeH,3.3,3.408238095285865,0.3419869816594033
27449,GeH,3.3,3.707528057144641,0.5940786040770921
27450,GeH,3.3,3.424743091720021,0.3846251352399207
27451,GeH,3.3,3.2509642396372116,0.31360479283712905
27452,GeH,3.3,3.405328641723735,0.4015088306870354
27453,GeH,3.3,3.476276193109795,0.37288396838962606
27454,GeH,3.3,3.454206904638702,0.3937753757398275
27455,GeH,3.3,3.391373601252294,0.3719207098907797
27456,GeH,3.3,3.3647331908837548,0.4138699203808345
27457,GeH,3.3,3.4199845917426233,0.32376230846707216
27458,GeH,3.3,3.4113247970753955,0.3844669816060971
27459,GeH,3.3,3.417033533832323,0.3737538966331471
27460,GeH,3.3,3.436312222796019,0.3945576146172068
27461,GeH,3.3,3.4243580347668163,0.3986224469130037
27462,GeH,3.3,3.1879178931754515,0.30982423150989075
27463,GeH,3.3,3.424532365529233,0.40775697224327667
27464,GeH,3.3,3.4143074819397135,0.39454592270437716
27465,GeH,3.3,3.4041937516207006,0.4082102730796468
27466,GeH,3.3,3.412866623951984,0.39299620432133353
27467,GeH,3.3,3.072830523002398,0.3706683666758404
27468,GeH,3.3,3.4821678394817166,0.4005162111341046
27469,GeH,3.3,3.2131088392675653,0.3501751973402896
27470,GeH,3.3,3.4066049983150672,0.40754082668514113
27471,GeH,3.3,3.403928295108388,0.33952015695642096
27472,GeH,3.3,3.408156184891031,0.40373286595126257
27473,GeH,3.3,3.375207620025584,0.3935037875739042
27474,GeH,3.3,3.417114425099261,0.39552068031706505
27475,GeH,3.3,3.410714354880858,0.3435138811041895
27476,GeH,3.3,3.3981084405888597,0.38127641085143926
27477,GeH,3.3,3.410996611223556,0.3836290115261613
27478,GeH,3.3,3.1481572549478796,0.33557926799946924
27479,GeH,3.3,3.4110498050394504,0.3943553204891622
27480,GeH,3.3,3.1735397600645343,0.3687159401061081
27481,GeH,3.3,3.3992673566539975,0.36849103645982023
27482,GeH,3.3,3.475557673000929,0.4211858552006127
27483,GeH,3.3,3.3904068398471243,0.3118395049370091
27484,GeH,3.3,3.4192082726070403,0.39845871993933224
27485,GeH,3.3,3.386486470617354,0.3814821310176927
27486,GeH,3.3,3.384956957461027,0.307834149182682
27487,GeH,3.3,3.4617060914789777,0.3932441180031471
27488,GeH,3.3,3.6206595769084644,0.6053826526981001
27489,GeH,3.3,3.4249569256830426,0.29602771753929935
27490,GeH,3.3,3.4942890482772833,0.3367292082997755
27491,GeH,3.3,3.4152897571588166,0.39578368403162945
27492,GeH,3.3,3.434212371857039,0.4132630257861906
27493,GeH,3.3,3.3846917722756396,0.39826196131302666
27494,GeH,3.3,3.425561817046731,0.3075446062899181
27495,GeH,3.3,3.112622543819727,0.32745728900741816
27496,GeH,3.3,3.407546029097793,0.30918871453883345
27497,GeH,3.3,3.422985757006651,0.3240679884355417
27498,GeH,3.3,3.4006527821055923,0.38561236483842476
27499,GeH,3.3,3.224242617572468,0.3922120681111485
27500,GeH,3.3,3.175043712304773,0.33884790767240786
27501,GeH,3.3,3.371029830479435,0.4193935768130226
27502,GeH,3.3,3.5114759029749987,0.39076367304324555
27503,GeH,3.3,3.389426361411144,0.39963288906743655
27504,GeH,3.3,3.504616560419312,0.3421495191889198
27505,GeH,3.3,3.3930968611000565,0.4053629261483375
27506,GeH,3.3,3.3171164889669202,0.29726150792354117
27507,GeH,3.3,3.1373072389624346,0.31056181191604015
27508,GeH,3.3,3.4085149183975876,0.38877713940403685
27509,GeH,3.3,3.4153127336180513,0.3704788748635585
27510,GeH,3.3,3.3853905520467915,0.3367929801857763
27511,GeH,3.3,3.3874043587755893,0.33341821417249756
27512,GeH,3.3,3.4282205792359117,0.387019783952536
27513,GeH,3.3,3.4246234057891405,0.4079750567691737
27514,GeH,3.3,3.4058212781154324,0.30912216295273925
27515,GeH,3.3,3.1447214054649115,0.31740398342004356
27516,GeH,3.3,3.4260535239816265,0.3956119476976817
27517,GeH,3.3,3.1975172425789946,0.3544200055479053
27518,GeH,3.3,3.408098330669386,0.4011621447348143
27519,GeH,3.3,3.4351261732684257,0.404847641793098
27520,GeH,3.3,3.1409339329686965,0.3255067102120329
27521,GeH,3.3,3.3944336235024557,0.41659721984012577
27522,GeH,3.3,3.3911348816446103,0.40349468851272513
27523,GeH,3.3,3.443690447357242,0.40256634689299803
27524,GeH,3.3,3.778881597940715,0.64423895939218
27525,GeH,3.3,3.3698798138460164,0.414974838572437
27526,GeH,3.3,3.3666917738134394,0.3949113158223004
27527,GeH,3.3,3.4176010198433704,0.39556489880240636
27528,GeH,3.3,3.413305076218806,0.40219460466539747
27529,GeH,3.3,3.409143052038906,0.4001732966692478
27530,GeH,3.3,3.415446791081523,0.39037190357704715
27531,GeH,3.3,3.3771709827120198,0.4068939286367455
27532,GeH,3.3,3.4888191311839276,0.43165045288824383
27533,GeH,3.3,3.4197469188487997,0.3107582170585722
27534,GeH,3.3,3.030291701011714,0.3577038928311838
27535,GeH,3.3,3.4070328526410214,0.38043150371297857
27536,GeH,3.3,3.4138544347059927,0.41426115254747264
27537,GeH,3.3,3.417348470286115,0.39424791810481974
27538,GeH,3.3,3.395676041225794,0.40111642612935355
27539,GeH,3.3,3.154621256666285,0.38387712963377507
27540,GeH,3.3,3.40708036612182,0.3949990246629832
27541,GeH,3.3,3.4880363011690743,0.4423979003215913
27542,GeH,3.3,3.163234052852401,0.35047320439915325
27543,GeH,3.3,3.3870620901114235,0.30284640610188585
27544,GeH,3.3,3.379926490576818,0.4055138980435432
27545,GeH,3.3,3.4986079085315542,0.3411075357796881
27546,GeH,3.3,3.4724322849430997,0.3606161185639399
27547,GeH,3.3,3.378467757393049,0.3983311432278078
27548,GeH,3.3,3.4236175762857646,0.36368965378886065
27549,GeH,3.3,3.3966317462338287,0.4026763813039651
27550,GeH,3.3,3.1057166299285273,0.37401367485699816
27551,GeH,3.3,3.450748007677666,0.4157073091398423
27552,GeH,3.3,3.373759489297862,0.38771115205064555
27553,GeH,3.3,3.4553754518804665,0.40856085242135404
27554,GeH,3.3,3.4144866103540235,0.2869076518882583
27555,GeH,3.3,3.4182626487835623,0.37946559086495163
27556,GeH,3.3,3.3935778121300246,0.3279350545578203
27557,AgH,2.28,2.27239592890064,0.25534051581073425
27558,AgH,2.28,2.256026488647503,0.238952797246849
27559,AgH,2.28,2.2522491819224264,0.2607869153178248
27560,AgH,2.28,2.2231984675992766,0.24567696222984844
27561,AgH,2.28,2.2374775010641,0.25264685513004687
27562,AgH,2.28,2.2273737601427106,0.2530063086472277
27563,AgH,2.28,2.223231899709543,0.23915375090236862
27564,AgH,2.28,2.2248658153595624,0.23118190154602342
27565,AgH,2.28,2.225379159201228,0.25038998217881303
27566,AgH,2.28,2.2378199666236465,0.21040649744919346
27567,AgH,2.28,2.089599781642016,0.2525016896604765
27568,AgH,2.28,2.2459562441424405,0.2639822497300254
27569,AgH,2.28,2.2240997597408088,0.23478420852366838
27570,AgH,2.28,2.2691290180129813,0.276666814626856
27571,AgH,2.28,2.2966145817447914,0.2517684032550451
27572,AgH,2.28,2.3646723062444575,0.3183639449669611
27573,AgH,2.28,2.213511526644362,0.24166885898655796
27574,AgH,2.28,2.082114043187392,0.25261029324093376
27575,AgH,2.28,2.2362746819545114,0.201898932045695
27576,AgH,2.28,2.2261075776488912,0.24936202582039343
27577,AgH,2.28,2.2215101012217713,0.23837281050158746
27578,AgH,2.28,2.2115763718569745,0.25814948197530024
27579,AgH,2.28,2.3490031712257924,0.2788479248443083
27580,AgH,2.28,2.086976267098333,0.24081643184337423
27581,AgH,2.28,2.2572785179284773,0.26632835710229136
27582,AgH,2.28,2.2231499506655696,0.2684832880787399
27583,AgH,2.28,2.3863002723897977,0.271229790651416
27584,AgH,2.28,2.243389370155643,0.1919805002106202
27585,AgH,2.28,2.2423075434846984,0.20234292888050598
27586,AgH,2.28,2.326359857167908,0.25969868205091945
27587,AgH,2.28,2.253225228936704,0.25621896052827176
27588,AgH,2.28,2.070970646330597,0.20279979081664232
27589,AgH,2.28,2.0766951136802936,0.20890976876821896
27590,AgH,2.28,2.224293777771073,0.24169424002845705
27591,AgH,2.28,2.235892954814803,0.2095801086271204
27592,AgH,2.28,2.2365756321045995,0.20972684441556017
27593,AgH,2.28,2.227108789221495,0.21933096601036217
27594,AgH,2.28,2.2380250041557623,0.21557050636912
27595,AgH,2.28,2.351227210810182,0.2849792228565372
27596,AgH,2.28,2.2189642238208376,0.23475993638344184
